Site,Building,Zone,Aisle,Bay,Level,Location Code,Storage Type,Status,Branch,Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-21,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-21,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-21,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-22,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-22,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-22,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-22,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-22,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-23,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-23,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-23,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-23,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-23,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-24,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-24,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-24,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-24,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-24,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-25,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-25,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-25,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-25,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-25,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-26,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-26,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-26,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-26,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-26,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-27,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-27,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-27,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-27,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-27,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-28,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-28,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-28,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-28,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-28,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-29,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-29,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-29,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-29,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-29,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-30,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-30,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-30,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-30,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-30,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-31,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-31,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-31,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-31,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-31,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-32,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-32,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-32,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-32,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-32,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-33,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-33,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-33,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-33,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-33,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-34,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-34,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-34,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-34,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-34,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-35,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-35,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-35,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-35,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-35,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-36,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-36,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-36,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-36,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-36,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-37,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-37,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-37,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-37,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-37,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-38,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-38,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-38,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-38,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-38,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-39,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-39,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-39,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-39,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-39,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-40,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-40,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-40,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-40,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-40,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-41,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-41,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-41,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-41,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-41,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-42,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-42,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-42,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-42,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-42,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-43,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-43,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-43,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-43,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-43,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-44,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-44,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-44,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-44,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-44,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-45,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-45,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-45,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-45,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-45,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-46,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-46,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-46,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-46,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-46,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-47,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-47,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-47,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-47,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-47,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-48,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-48,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-48,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-48,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-48,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-49,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-49,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-49,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-49,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-49,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-50,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-50,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-50,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-50,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-50,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-51,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-51,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-51,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-51,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-51,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-52,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-52,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-52,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-I,Bay-52,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
